kpt_0,kpt_1,kpt_2,kpt_3,kpt_4,kpt_5,kpt_6,kpt_7,kpt_8,kpt_9,kpt_10,kpt_11,kpt_12,kpt_13,kpt_14,kpt_15,kpt_16,kpt_17,kpt_18,kpt_19,kpt_20,kpt_21,kpt_22,kpt_23,kpt_24,kpt_25,kpt_26,kpt_27,kpt_28,kpt_29,kpt_30,kpt_31,kpt_32,kpt_33,label
0.32508569955825806,0.46659836173057556,0.31360942125320435,0.459459513425827,0.31505468487739563,0.47335878014564514,0.3168281614780426,0.4359014332294464,0.3159993886947632,0.47111597657203674,0.36171621084213257,0.3952685594558716,0.3622991144657135,0.4848230481147766,0.44199544191360474,0.37067750096321106,0.4379245340824127,0.5096829533576965,0.5093902349472046,0.35409975051879883,0.5017704963684082,0.5528793931007385,0.5090717673301697,0.4038476347923279,0.5112835764884949,0.45319047570228577,0.6289679408073425,0.40922975540161133,0.6483317613601685,0.4530365467071533,0.7279268503189087,0.4082431495189667,0.7593267560005188,0.45487216114997864,0.0
0.3285827338695526,0.46179336309432983,0.31535887718200684,0.45108556747436523,0.31573402881622314,0.462410032749176,0.3207726776599884,0.42176300287246704,0.31778061389923096,0.4524284303188324,0.3689337968826294,0.3808218538761139,0.36012008786201477,0.47110870480537415,0.42073559761047363,0.34363555908203125,0.41353046894073486,0.5324509739875793,0.3527155816555023,0.352733850479126,0.34914013743400574,0.5709812641143799,0.5136615037918091,0.4012850224971771,0.5146380066871643,0.44658252596855164,0.6289416551589966,0.4050709009170532,0.651153564453125,0.4485335946083069,0.7462001442909241,0.417603999376297,0.7622029185295105,0.4485365152359009,0.0
0.3369109630584717,0.454590380191803,0.32381168007850647,0.45763808488845825,0.32380861043930054,0.4442569315433502,0.33084458112716675,0.4506528377532959,0.33036622405052185,0.4145316779613495,0.37749963998794556,0.47536513209342957,0.37808048725128174,0.3875395655632019,0.4202623963356018,0.5289645195007324,0.4503764510154724,0.3380338251590729,0.3546445369720459,0.5538374781608582,0.4978346824645996,0.29114246368408203,0.5156461000442505,0.4616013169288635,0.5155221223831177,0.4138871133327484,0.6385399699211121,0.45708319544792175,0.651136577129364,0.42520707845687866,0.7512556314468384,0.4685736894607544,0.7670860290527344,0.4482150971889496,0.0
0.35542064905166626,0.34692656993865967,0.3440374732017517,0.34885677695274353,0.34547993540763855,0.3524633049964905,0.3457051217556,0.36673039197921753,0.34687843918800354,0.3751809000968933,0.3909446597099304,0.376675546169281,0.3827095925807953,0.40054428577423096,0.4673967659473419,0.36144086718559265,0.45068100094795227,0.39019399881362915,0.5169543027877808,0.32233864068984985,0.49955156445503235,0.36871495842933655,0.5287999510765076,0.3739916980266571,0.5260434746742249,0.3920765817165375,0.6203436851501465,0.3636051416397095,0.6177520751953125,0.3686877489089966,0.7115482687950134,0.4267119765281677,0.7136914134025574,0.4128601551055908,0.0
0.340635746717453,0.3940693140029907,0.32916393876075745,0.40190643072128296,0.32972443103790283,0.39184558391571045,0.3309260606765747,0.4320724904537201,0.3315938115119934,0.4073166847229004,0.37459805607795715,0.4723363518714905,0.3791675567626953,0.38772517442703247,0.43531402945518494,0.5171200633049011,0.399894118309021,0.3311689496040344,0.5053908824920654,0.5524917244911194,0.40144771337509155,0.25941044092178345,0.531160831451416,0.4588170349597931,0.5297208428382874,0.40387922525405884,0.6351776719093323,0.4361875653266907,0.628451406955719,0.4037700891494751,0.7450762391090393,0.43820369243621826,0.7305688858032227,0.41156551241874695,0.0
0.31210964918136597,0.40086889266967773,0.2989978790283203,0.40976449847221375,0.299470454454422,0.3958479166030884,0.29867249727249146,0.43358662724494934,0.29964974522590637,0.403890997171402,0.34187230467796326,0.4625658392906189,0.34264278411865234,0.4142865240573883,0.4141121506690979,0.47368624806404114,0.4116761088371277,0.41688573360443115,0.452894389629364,0.4344911575317383,0.45180025696754456,0.4075687825679779,0.49283093214035034,0.4646657407283783,0.4937121868133545,0.4306391775608063,0.5983470678329468,0.4434458911418915,0.5908389091491699,0.43109285831451416,0.7028149366378784,0.4488831162452698,0.6862009167671204,0.44009360671043396,0.0
0.3234274685382843,0.3735043704509735,0.3089677393436432,0.3738710284233093,0.30978497862815857,0.3732836842536926,0.2980494499206543,0.4013094902038574,0.29740050435066223,0.39189857244491577,0.3452950716018677,0.43555036187171936,0.3410762846469879,0.4321897029876709,0.43948689103126526,0.44493257999420166,0.4351939260959625,0.44484513998031616,0.5317440032958984,0.4323922395706177,0.5169995427131653,0.4323672652244568,0.5078572630882263,0.45977476239204407,0.5066449046134949,0.45574989914894104,0.6116226315498352,0.43431222438812256,0.6020771265029907,0.4323360025882721,0.7215521931648254,0.44838327169418335,0.7033395171165466,0.4466921091079712,0.0
0.5218915939331055,0.38342607021331787,0.5189438462257385,0.37607061862945557,0.5127687454223633,0.37420788407325745,0.4966612160205841,0.36534401774406433,0.4946948289871216,0.36161476373672485,0.48674502968788147,0.3795521855354309,0.4763440489768982,0.35399889945983887,0.5743957757949829,0.355081170797348,0.5582748651504517,0.35651785135269165,0.624681830406189,0.3577198386192322,0.6251939535140991,0.36103856563568115,0.4921945333480835,0.45431193709373474,0.48536962270736694,0.4534764587879181,0.5491551756858826,0.5179425477981567,0.5561398267745972,0.4546927213668823,0.6374328136444092,0.5846248269081116,0.6754177808761597,0.43749886751174927,1.0
0.5050463080406189,0.4773668050765991,0.5038518309593201,0.48673903942108154,0.5060516595840454,0.47933515906333923,0.48178356885910034,0.5064683556556702,0.4834415316581726,0.48137032985687256,0.46430033445358276,0.5115489959716797,0.4657589793205261,0.43761420249938965,0.5375106334686279,0.4898279905319214,0.5419914722442627,0.42243656516075134,0.5898438096046448,0.475389689207077,0.6079128384590149,0.43328940868377686,0.475189208984375,0.46278563141822815,0.47051045298576355,0.3827749192714691,0.5474600195884705,0.43910542130470276,0.5518020391464233,0.4023329019546509,0.6215250492095947,0.4445740580558777,0.6340818405151367,0.4272876977920532,1.0
0.45618700981140137,0.44993847608566284,0.45563673973083496,0.45355215668678284,0.4554691016674042,0.4522881507873535,0.44764769077301025,0.4611547291278839,0.4418843686580658,0.4602729082107544,0.45390814542770386,0.4858555495738983,0.4356013238430023,0.4959324300289154,0.5010431408882141,0.4479221701622009,0.4773254990577698,0.45868775248527527,0.49351766705513,0.38519933819770813,0.47537586092948914,0.4027324318885803,0.4944074749946594,0.5327304601669312,0.4781029224395752,0.5505683422088623,0.5296891331672668,0.48359254002571106,0.5023391246795654,0.5177450180053711,0.6085888743400574,0.5347511172294617,0.5677388310432434,0.5592057704925537,1.0
0.45354634523391724,0.4928832948207855,0.47176042199134827,0.48667675256729126,0.44035065174102783,0.4886040687561035,0.46263572573661804,0.4949817955493927,0.45356231927871704,0.4939413368701935,0.45496249198913574,0.48104435205459595,0.428151398897171,0.5007193684577942,0.44899964332580566,0.5245614051818848,0.43558698892593384,0.5592917203903198,0.46923336386680603,0.606809139251709,0.46377983689308167,0.603111743927002,0.4996163547039032,0.5165913701057434,0.48769786953926086,0.5178523659706116,0.5347810983657837,0.6070402264595032,0.528742253780365,0.6138772368431091,0.4951825737953186,0.6188628673553467,0.5170825123786926,0.6217619180679321,1.0
0.4587681293487549,0.4676702916622162,0.45772433280944824,0.468279629945755,0.4592505991458893,0.4556785523891449,0.4759344756603241,0.47751984000205994,0.4765881597995758,0.43602919578552246,0.48545464873313904,0.5219129323959351,0.4895733594894409,0.428314208984375,0.492743581533432,0.5713962316513062,0.5119999647140503,0.36779916286468506,0.5040799975395203,0.6217055320739746,0.519561231136322,0.2900920808315277,0.5348832607269287,0.520583987236023,0.5326563119888306,0.4485008418560028,0.5272124409675598,0.5599082708358765,0.517945408821106,0.535164475440979,0.6679474711418152,0.5624340772628784,0.6474214196205139,0.546853244304657,1.0
0.5181682109832764,0.4490697681903839,0.5229809880256653,0.4499422311782837,0.5250222682952881,0.4400293529033661,0.5144410729408264,0.4562680423259735,0.5221543312072754,0.43375226855278015,0.495824933052063,0.49130526185035706,0.5129507780075073,0.43725091218948364,0.5042795538902283,0.5126399397850037,0.5048750638961792,0.4402925968170166,0.4847705066204071,0.49718940258026123,0.48144108057022095,0.48258817195892334,0.520183801651001,0.5273476243019104,0.5303935408592224,0.49215054512023926,0.539730429649353,0.5330746173858643,0.5400497913360596,0.5176112651824951,0.670477032661438,0.5025697946548462,0.6640855669975281,0.6211802363395691,1.0
0.4940626919269562,0.4675328731536865,0.505996823310852,0.4619242548942566,0.5049679279327393,0.45316407084465027,0.5360535979270935,0.47120359539985657,0.5285825133323669,0.44108331203460693,0.5155557990074158,0.49564841389656067,0.518181562423706,0.449178546667099,0.5046884417533875,0.4723801612854004,0.5057992339134216,0.41906243562698364,0.49014222621917725,0.4191703498363495,0.49262866377830505,0.38785281777381897,0.5362211465835571,0.5359867215156555,0.5347524285316467,0.4995003640651703,0.545291543006897,0.539974570274353,0.5549578070640564,0.5481746792793274,0.671438992023468,0.5161163806915283,0.66790372133255,0.5119630098342896,1.0
0.49801719188690186,0.5592783689498901,0.4956720471382141,0.5608236789703369,0.4924752116203308,0.5567148327827454,0.5084472298622131,0.5439658761024475,0.49669355154037476,0.5334148406982422,0.48852404952049255,0.5141086578369141,0.48797547817230225,0.510859489440918,0.49538275599479675,0.5606459975242615,0.4983976483345032,0.5519447922706604,0.5455676913261414,0.5895667672157288,0.5543463230133057,0.6013425588607788,0.5462548136711121,0.48911717534065247,0.5470708608627319,0.47775062918663025,0.5691304206848145,0.6050006747245789,0.5621964931488037,0.5845313668251038,0.6704132556915283,0.5215068459510803,0.6666308641433716,0.5288788080215454,1.0
0.5075880885124207,0.467549204826355,0.5002376437187195,0.47325780987739563,0.5001292824745178,0.4641340672969818,0.5198007822036743,0.47947463393211365,0.5092220902442932,0.45642656087875366,0.5298984050750732,0.48500052094459534,0.5152611136436462,0.4428454339504242,0.5498398542404175,0.5343161225318909,0.5323740243911743,0.3981676399707794,0.5899487733840942,0.5966970324516296,0.5468874573707581,0.301451712846756,0.5478853583335876,0.4977143108844757,0.539518415927887,0.4761313199996948,0.5432233810424805,0.6185956597328186,0.5283036231994629,0.6077783703804016,0.6307213306427002,0.6081807017326355,0.581930935382843,0.6631856560707092,1.0
0.5602425932884216,0.4211268424987793,0.5621600151062012,0.41561785340309143,0.5653430223464966,0.4120059311389923,0.5803064703941345,0.41933494806289673,0.5873785018920898,0.4095383882522583,0.577880322933197,0.45666179060935974,0.6090837121009827,0.4228484630584717,0.5732299089431763,0.506112813949585,0.653769314289093,0.41592273116111755,0.5494641065597534,0.5094115734100342,0.6900134086608887,0.39608845114707947,0.5914914011955261,0.5858352184295654,0.6054891347885132,0.5855998992919922,0.5356353521347046,0.6567615866661072,0.5302561521530151,0.662376880645752,0.6488175392150879,0.755958080291748,0.652341365814209,0.7607599496841431,1.0
0.595421552658081,0.47858646512031555,0.6062718629837036,0.45626723766326904,0.6086980700492859,0.4608180820941925,0.6131662726402283,0.454782634973526,0.6084047555923462,0.44861486554145813,0.5993061661720276,0.45463231205940247,0.596613347530365,0.46580934524536133,0.5645160675048828,0.4018010199069977,0.5696169137954712,0.40426918864250183,0.5208771824836731,0.34174907207489014,0.5190080404281616,0.3443855047225952,0.5775856971740723,0.5561803579330444,0.5832634568214417,0.559505045413971,0.5617861747741699,0.6721704602241516,0.5644900798797607,0.6781413555145264,0.6608493328094482,0.7436411380767822,0.6563794612884521,0.7511983513832092,1.0
0.5939743518829346,0.47091442346572876,0.6032207012176514,0.4500551223754883,0.6010966300964355,0.473197340965271,0.6143236756324768,0.4762953221797943,0.6174494028091431,0.5285252332687378,0.5901920199394226,0.5006029605865479,0.5755035877227783,0.5548418760299683,0.5802062749862671,0.5331419706344604,0.5723505020141602,0.5521847605705261,0.6006240248680115,0.54203861951828,0.6707823872566223,0.7520352602005005,0.5826902389526367,0.5804134607315063,0.577176034450531,0.632234513759613,0.579865038394928,0.5255231857299805,0.57201087474823,0.6755882501602173,0.5705429911613464,0.47523564100265503,0.6687489748001099,0.7519108653068542,1.0
0.6196742653846741,0.41770610213279724,0.6098536252975464,0.4113207459449768,0.631911039352417,0.40628501772880554,0.5969647765159607,0.41306036710739136,0.6360388994216919,0.4118615984916687,0.5570378303527832,0.466843843460083,0.6364971399307251,0.43152448534965515,0.5459654331207275,0.562728762626648,0.6676545143127441,0.5253390073776245,0.5555258989334106,0.5904912948608398,0.6826770305633545,0.6010571122169495,0.5860228538513184,0.577544093132019,0.6387834548950195,0.5722197890281677,0.6359587907791138,0.6836563944816589,0.6776367425918579,0.6723501086235046,0.6658955216407776,0.7880774736404419,0.6802006959915161,0.7818726897239685,1.0
